fecha,Original,Tendencia_ciclo
2017-07,4.5670559822993555,4.604472513671349
2017-08,4.571000846012048,4.606906128367864
2017-09,4.595069481290343,4.610757216724775
2017-10,4.644102962787833,4.615168982201449
2017-11,4.679567915479529,4.619390696237931
2017-12,4.68329918396368,4.622589457110705
2018-01,4.597496704590866,4.624488779295973
2018-02,4.595423650750186,4.626918284235684
2018-03,4.6403730388207025,4.630389195421965
2018-04,4.601642844125953,4.6340064187926036
2018-05,4.65022672914662,4.637370911972769
2018-06,4.639047618439573,4.6392908957235575
2018-07,4.619761985471701,4.639742423430451
2018-08,4.616107978051814,4.639519155484157
2018-09,4.621080272264841,4.638749782341719
2018-10,4.663960783763072,4.637986517008124
2018-11,4.689926066974583,4.637890387774691
2018-12,4.681512720610717,4.638732200207454
2019-01,4.618545261248219,4.640336199561437
2019-02,4.622899141771724,4.641666193866421
2019-03,4.6615409672991825,4.643084559905548
2019-04,4.603656006596861,4.645399425023521
2019-05,4.641178479457379,4.647715855438824
2019-06,4.640036877206731,4.64970067862485
2019-07,4.628997358241766,4.651499310568083
2019-08,4.619490011038643,4.653323016246263
2019-09,4.640931444815958,4.655378364585395
2019-10,4.693115312339733,4.657590995096951
2019-11,4.715716655859914,4.659389480484122
2019-12,4.713310034499626,4.660902828053905
2020-01,4.630904997057008,4.663271231722078
2020-02,4.652001827121805,4.666535516376894
2020-03,4.6368532753817036,4.567937801933728
2020-04,4.505561877397903,4.567816932797514
2020-05,4.530573498447842,4.56893229899839
2020-06,4.573699946448655,4.57213354275745
2020-07,4.527686923638198,4.576350481000868
2020-08,4.5322558308823355,4.58333095171911
2020-09,4.584158966198146,4.592400747430249
2020-10,4.62541431041791,4.60178307279117
2020-11,4.658706862007279,4.611733443416445
2020-12,4.710575119429433,4.621500284558643
2021-01,4.575803549471531,4.630160616957874
2021-02,4.612251196255509,4.639166538306717
2021-03,4.685915111602734,4.6490984197242256
2021-04,4.630991670723447,4.6590325105000385
2021-05,4.655304469947464,4.667984300315481
2021-06,4.661468146466422,4.676554894071956
2021-07,4.683994328250742,4.6851129869788135
2021-08,4.662004766144016,4.691785715081947
2021-09,4.693434499874364,4.6970023869022715
2021-10,4.718466226387255,4.702107363876567
2021-11,4.766659650113181,4.707207970353347
2021-12,4.7908439013485715,4.7119749562279996
2022-01,4.663716964276162,4.716348969500797
